STN,Date,Hour,Mean Wind Direction,Hourly Mean Wind Speed (m/s),Mean Wind Speed (m/s),Maximum Wind Gust (m/s),Temperature (degrees Celsius),Dew Point Temperature (degrees Celsius),Sunshine Duration (0.1 hour),Global Radiation (J/cm2),Precipitation Duration (0.1 hour),Hourly Precipitation Amount (mm),Air Pressure (hPa),Horizontal Visibility,Cloud Cover (octants),Relative Atmospheric Humidity (%),Indicator Present Weather Code,Fog,Rainfall,Snow,Thunder,Ice Formation
370,2022-01-09,14,240,4.0,4.0,9.0,6.1,2.8,2,37,0,-0.1,1002.3,69,    7,79,7,0,1,0,0,0
370,2022-01-09,15,270,4.0,4.0,8.0,5.9,2.0,8,27,0,-0.1,1003.1,73,    4,75,7,0,1,0,0,0
370,2022-01-09,16,250,2.0,3.0,5.0,4.7,1.9,0,4,0,0.0,1003.9,70,    4,81,5,0,0,0,0,0
370,2022-01-09,17,220,3.0,3.0,5.0,2.6,0.9,0,0,0,0.0,1004.7,68,    0,88,5,0,0,0,0,0
370,2022-01-09,18,190,2.0,2.0,5.0,2.1,0.8,0,0,0,0.0,1005.7,65,    0,91,7,0,0,0,0,0
370,2022-01-09,19,200,2.0,2.0,4.0,0.8,0.0,0,0,0,0.0,1006.5,63,    0,94,5,0,0,0,0,0
370,2022-01-09,20,210,2.0,2.0,4.0,0.6,0.1,0,0,0,0.0,1007.4,60,    0,96,5,0,0,0,0,0
370,2022-01-09,21,210,2.0,2.0,4.0,0.6,0.3,0,0,0,0.0,1008.3,60,    0,97,5,0,0,0,0,0
370,2022-01-09,22,200,2.0,2.0,2.0,-0.8,-1.0,0,0,0,0.0,1009.2,18,    0,98,7,0,0,0,0,0
370,2022-01-09,23,170,2.0,1.0,3.0,-1.3,-1.6,0,0,0,0.0,1009.9,29,    0,98,7,1,0,0,0,1
370,2022-01-09,24,160,1.0,1.0,2.0,-0.8,-1.1,0,0,0,0.0,1010.8,18,    0,98,7,1,0,0,0,1
370,2022-01-10,1,170,1.0,2.0,2.0,-0.8,-0.9,0,0,0,0.0,1011.6,3,    0,98,7,1,0,0,0,1
370,2022-01-10,2,200,2.0,2.0,3.0,-1.8,-2.1,0,0,0,0.0,1012.6,1,    0,98,7,1,0,0,0,1
370,2022-01-10,3,200,2.0,2.0,3.0,-1.2,-1.5,0,0,0,0.0,1013.4,8,    5,98,7,1,0,0,0,1
370,2022-01-10,4,210,1.0,1.0,4.0,-1.1,-1.3,0,0,0,0.0,1014.5,20,    7,98,7,1,0,0,0,1
370,2022-01-10,5,180,1.0,2.0,3.0,-0.4,-0.6,0,0,0,0.0,1015.6,39,    8,98,7,0,0,0,0,0
370,2022-01-10,6,990,2.0,1.0,3.0,-0.1,-0.4,0,0,0,0.0,1016.7,35,    8,98,7,0,0,0,0,0
370,2022-01-10,7,220,2.0,1.0,4.0,0.1,0.0,0,0,0,0.0,1017.8,32,    8,98,7,0,0,0,0,0
370,2022-01-10,8,160,2.0,2.0,4.0,0.0,-0.2,0,1,0,0.0,1019.1,56,    7,98,7,0,0,0,0,0
370,2022-01-10,9,160,2.0,2.0,3.0,0.0,-0.5,7,20,0,0.0,1020.6,45,    8,96,7,0,0,0,0,0
370,2022-01-10,10,160,3.0,3.0,5.0,0.5,0.1,2,34,0,0.0,1021.2,50,    8,97,7,0,0,0,0,0
370,2022-01-10,11,210,2.0,1.0,4.0,2.1,1.1,10,85,0,0.0,1022.2,56,    7,92,7,0,0,0,0,0
370,2022-01-10,12,180,2.0,2.0,3.0,1.3,0.8,5,73,0,0.0,1022.9,41,    6,96,7,0,0,0,0,0
370,2022-01-10,13,170,2.0,2.0,3.0,1.2,1.0,0,45,0,0.0,1023.8,13,    8,98,7,1,0,0,0,0
370,2022-01-10,14,190,2.0,2.0,3.0,1.1,1.0,0,32,0,0.0,1024.7,6,    9,98,7,1,0,0,0,0
370,2022-01-10,15,190,2.0,2.0,3.0,1.1,0.9,2,18,0,0.0,1025.4,2,    9,98,7,1,0,0,0,0
370,2022-01-10,16,180,3.0,3.0,4.0,0.5,0.4,0,4,0,0.0,1026.3,2,    9,98,7,1,0,0,0,0
370,2022-01-10,17,180,2.0,2.0,4.0,0.5,0.4,0,0,0,0.0,1027.1,1,    9,98,7,1,0,0,0,0
370,2022-01-10,18,170,2.0,2.0,4.0,0.2,0.0,0,0,0,0.0,1028.0,1,    9,98,7,1,0,0,0,0
370,2022-01-10,19,210,2.0,2.0,3.0,-0.2,-0.4,0,0,0,0.0,1028.9,1,    9,98,7,1,0,0,0,1
370,2022-01-10,20,150,2.0,2.0,3.0,-0.3,-0.4,0,0,0,0.0,1029.4,2,    9,99,7,1,0,0,0,1
370,2022-01-10,21,180,2.0,2.0,3.0,-0.5,-0.6,0,0,0,0.0,1029.9,1,    9,98,7,1,0,0,0,1
370,2022-01-10,22,160,2.0,2.0,4.0,-0.5,-0.7,0,0,0,0.0,1029.9,1,    9,98,7,1,0,0,0,1
370,2022-01-10,23,180,2.0,2.0,4.0,-0.5,-0.6,0,0,0,0.0,1030.3,1,    9,98,7,1,0,0,0,1
370,2022-01-10,24,180,2.0,3.0,4.0,-0.2,-0.4,0,0,0,0.0,1030.5,2,    9,98,7,1,0,0,0,1
370,2022-01-11,1,160,2.0,2.0,3.0,0.0,-0.1,0,0,0,0.0,1030.7,9,    9,98,7,1,0,0,0,1
370,2022-01-11,2,150,3.0,3.0,5.0,-0.1,-0.2,0,0,0,0.0,1030.9,23,    8,98,7,1,0,0,0,0
370,2022-01-11,3,160,3.0,4.0,5.0,-0.4,-0.5,0,0,0,0.0,1031.5,27,    8,98,7,0,0,0,0,0
370,2022-01-11,4,160,3.0,3.0,5.0,-0.6,-0.7,0,0,0,0.0,1031.4,26,    8,98,7,0,0,0,0,0
370,2022-01-11,5,150,3.0,3.0,6.0,-0.7,-0.9,0,0,0,0.0,1031.7,35,    8,98,7,0,0,0,0,0
370,2022-01-11,6,150,3.0,3.0,6.0,-0.8,-1.4,0,0,0,0.0,1031.7,50,    8,95,7,0,0,0,0,0
370,2022-01-11,7,150,3.0,3.0,6.0,-1.3,-1.9,0,0,0,0.0,1032.4,50,    8,95,7,0,0,0,0,0
370,2022-01-11,8,150,3.0,4.0,6.0,-0.9,-1.9,0,2,0,0.0,1032.9,57,    8,93,7,0,0,0,0,0
370,2022-01-11,9,160,4.0,4.0,6.0,0.4,-1.2,10,43,0,0.0,1033.0,60,    8,89,5,0,0,0,0,0
370,2022-01-11,10,160,3.0,4.0,6.0,2.0,-0.3,10,66,0,0.0,1033.4,66,    8,84,5,0,0,0,0,0
370,2022-01-11,11,170,3.0,3.0,6.0,3.0,0.4,2,50,0,0.0,1033.6,69,    8,82,5,0,0,0,0,0
370,2022-01-11,12,160,3.0,3.0,5.0,4.2,1.0,0,50,0,0.0,1033.3,69,    8,79,5,0,0,0,0,0
370,2022-01-11,13,180,3.0,4.0,5.0,5.6,0.8,10,70,0,0.0,1033.1,75,    8,70,5,0,0,0,0,0
370,2022-01-11,14,180,3.0,3.0,6.0,5.7,0.3,10,63,0,0.0,1033.0,76,    8,68,5,0,0,0,0,0
370,2022-01-11,15,170,2.0,2.0,5.0,5.2,0.5,10,28,0,0.0,1033.4,72,    8,71,5,0,0,0,0,0
370,2022-01-11,16,160,2.0,2.0,4.0,3.6,0.0,2,9,0,0.0,1033.6,75,    1,77,5,0,0,0,0,0
370,2022-01-11,17,170,2.0,2.0,3.0,1.5,-0.2,0,0,0,0.0,1034.1,70,    8,88,5,0,0,0,0,0
370,2022-01-11,18,170,3.0,2.0,4.0,2.6,-0.1,0,0,0,0.0,1034.4,70,    8,82,5,0,0,0,0,0
370,2022-01-11,19,160,3.0,3.0,4.0,2.3,-0.2,0,0,0,0.0,1034.5,70,    8,83,5,0,0,0,0,0
370,2022-01-11,20,180,2.0,3.0,4.0,2.3,-0.2,0,0,0,0.0,1034.9,70,    8,83,5,0,0,0,0,0
370,2022-01-11,21,200,2.0,1.0,4.0,1.5,-0.5,0,0,0,0.0,1035.2,70,    8,86,5,0,0,0,0,0
370,2022-01-11,22,180,2.0,2.0,3.0,1.6,-0.3,0,0,0,0.0,1035.3,68,    8,87,5,0,0,0,0,0
370,2022-01-11,23,210,2.0,3.0,3.0,1.9,0.1,0,0,0,0.0,1035.9,67,    8,88,5,0,0,0,0,0
370,2022-01-11,24,200,2.0,2.0,3.0,2.0,-0.2,0,0,0,0.0,1035.6,65,    8,85,5,0,0,0,0,0
370,2022-01-12,1,220,2.0,1.0,3.0,2.4,0.5,0,0,0,0.0,1036.4,64,    8,86,5,0,0,0,0,0
370,2022-01-12,2,210,2.0,2.0,4.0,2.0,1.3,0,0,9,0.1,1036.6,33,    8,95,7,0,1,0,0,0
370,2022-01-12,3,230,2.0,2.0,4.0,2.2,1.2,0,0,0,-0.1,1036.7,58,    8,93,7,0,1,0,0,0
370,2022-01-12,4,210,2.0,3.0,4.0,2.0,1.3,0,0,5,0.3,1037.2,20,    8,95,7,0,1,0,0,0
370,2022-01-12,5,220,2.0,2.0,4.0,1.9,1.6,0,0,9,0.1,1037.3,21,    8,98,7,0,1,0,0,0
370,2022-01-12,6,210,2.0,2.0,3.0,1.9,1.7,0,0,0,-0.1,1037.6,16,    8,98,7,0,1,0,0,0
370,2022-01-12,7,240,2.0,1.0,3.0,2.0,1.9,0,0,0,0.0,1038.2,12,    8,98,7,0,0,0,0,0
370,2022-01-12,8,250,1.0,1.0,2.0,2.2,1.9,0,0,7,0.1,1039.0,12,    8,98,7,1,1,0,0,0
370,2022-01-12,9,230,1.0,1.0,2.0,2.4,2.3,0,5,0,-0.1,1039.6,2,    8,98,7,1,1,0,0,0
370,2022-01-12,10,270,1.0,1.0,2.0,2.9,2.8,0,17,0,0.0,1040.2,1,    9,99,7,1,0,0,0,0
370,2022-01-12,11,320,2.0,2.0,3.0,3.3,3.1,0,21,0,0.0,1040.4,2,    9,99,7,1,0,0,0,0
370,2022-01-12,12,30,2.0,2.0,3.0,2.9,2.7,0,20,0,0.0,1040.4,1,    9,99,7,1,0,0,0,0
370,2022-01-12,13,60,1.0,1.0,3.0,2.9,2.6,0,21,0,0.0,1040.2,16,    8,98,7,1,0,0,0,0
370,2022-01-12,14,230,1.0,2.0,3.0,2.9,2.7,0,18,0,0.0,1040.4,27,    8,98,7,0,0,0,0,0
370,2022-01-12,15,990,1.0,1.0,4.0,2.8,2.5,0,12,0,0.0,1040.5,45,    8,98,7,0,0,0,0,0
370,2022-01-12,16,210,1.0,1.0,3.0,2.7,2.4,0,3,0,0.0,1040.7,33,    8,98,7,0,0,0,0,0
370,2022-01-12,17,230,1.0,2.0,3.0,2.6,2.4,0,0,0,0.0,1041.2,27,    8,98,7,0,0,0,0,0
370,2022-01-12,18,210,2.0,2.0,3.0,2.5,2.0,0,0,0,0.0,1041.4,27,    8,96,7,0,0,0,0,0
370,2022-01-12,19,220,2.0,2.0,4.0,2.1,1.8,0,0,0,0.0,1041.7,19,    8,97,7,0,0,0,0,0
370,2022-01-12,20,210,3.0,3.0,4.0,1.6,1.4,0,0,0,0.0,1042.1,7,    9,98,7,1,0,0,0,0
370,2022-01-12,21,240,2.0,2.0,4.0,1.5,1.3,0,0,0,0.0,1042.3,3,    9,98,7,1,0,0,0,0
370,2022-01-12,22,200,3.0,3.0,4.0,1.5,1.4,0,0,0,0.0,1042.2,3,    9,98,7,1,0,0,0,0
370,2022-01-12,23,220,4.0,4.0,6.0,1.7,1.6,0,0,0,0.0,1041.8,2,    9,99,7,1,0,0,0,0
370,2022-01-12,24,210,3.0,4.0,5.0,1.5,1.3,0,0,0,0.0,1042.1,2,    9,98,7,1,0,0,0,0
370,2022-01-13,1,260,3.0,3.0,5.0,1.4,1.2,0,0,0,0.0,1042.0,2,    9,98,7,1,0,0,0,0
370,2022-01-13,2,240,3.0,3.0,5.0,1.4,1.3,0,0,0,0.0,1041.9,2,    9,99,7,1,0,0,0,0
370,2022-01-13,3,200,3.0,3.0,4.0,1.4,1.2,0,0,0,0.0,1041.8,3,    9,98,7,1,0,0,0,0
370,2022-01-13,4,200,3.0,3.0,4.0,1.1,1.0,0,0,0,0.0,1041.7,1,    9,98,7,1,0,0,0,0
370,2022-01-13,5,200,3.0,3.0,5.0,1.3,1.1,0,0,0,0.0,1041.4,2,    9,99,7,1,0,0,0,0
370,2022-01-13,6,220,4.0,4.0,5.0,1.2,1.1,0,0,0,0.0,1041.4,2,    9,98,7,1,0,0,0,0
370,2022-01-13,7,230,3.0,3.0,5.0,1.3,1.2,0,0,0,0.0,1041.4,1,    9,98,7,1,0,0,0,0
370,2022-01-13,8,210,3.0,3.0,4.0,1.4,1.2,0,0,0,0.0,1041.5,1,    9,98,7,1,0,0,0,0
370,2022-01-13,9,220,3.0,3.0,4.0,1.6,1.5,0,6,0,0.0,1041.8,1,    9,99,7,1,0,0,0,0
370,2022-01-13,10,210,3.0,3.0,4.0,1.8,1.7,0,15,0,0.0,1042.0,1,    9,98,7,1,0,0,0,0
370,2022-01-13,11,210,3.0,3.0,5.0,2.0,1.9,0,24,0,0.0,1042.0,1,    9,99,7,1,0,0,0,0
370,2022-01-13,12,230,4.0,4.0,5.0,2.3,2.1,0,31,0,0.0,1041.5,3,    9,99,7,1,0,0,0,0
370,2022-01-13,13,220,3.0,3.0,5.0,2.5,2.4,0,34,0,0.0,1040.8,2,    9,98,7,1,0,0,0,0
370,2022-01-13,14,240,3.0,3.0,4.0,2.9,2.8,0,21,0,0.0,1040.6,2,    9,99,7,1,0,0,0,0
370,2022-01-13,15,230,3.0,4.0,5.0,3.2,3.0,0,12,0,0.0,1040.2,2,    9,99,7,1,0,0,0,0
370,2022-01-13,16,220,3.0,3.0,5.0,3.0,2.8,0,3,0,0.0,1040.0,2,    9,99,7,1,0,0,0,0
370,2022-01-13,17,210,3.0,3.0,5.0,3.0,2.9,0,0,0,0.0,1040.1,1,    9,99,7,1,0,0,0,0
370,2022-01-13,18,270,2.0,2.0,4.0,3.0,2.9,0,0,0,0.0,1040.3,2,    9,99,7,1,0,0,0,0
370,2022-01-13,19,230,3.0,3.0,5.0,2.9,2.7,0,0,0,0.0,1039.7,3,    9,99,7,1,0,0,0,0
370,2022-01-13,20,230,3.0,3.0,4.0,2.7,2.5,0,0,0,0.0,1039.6,2,    9,99,7,1,0,0,0,0
370,2022-01-13,21,230,3.0,2.0,4.0,2.5,2.4,0,0,0,0.0,1039.5,2,    9,99,7,1,0,0,0,0
370,2022-01-13,22,220,2.0,3.0,4.0,2.5,2.3,0,0,0,0.0,1039.2,2,    9,99,7,1,0,0,0,0
370,2022-01-13,23,220,3.0,3.0,5.0,2.2,2.1,0,0,0,0.0,1039.0,2,    9,99,7,1,0,0,0,0
370,2022-01-13,24,220,4.0,4.0,5.0,1.8,1.7,0,0,0,0.0,1038.6,3,    9,99,7,1,0,0,0,0
370,2022-01-14,1,210,3.0,3.0,5.0,1.8,1.6,0,0,0,0.0,1038.0,4,    9,98,7,1,0,0,0,0
370,2022-01-14,2,210,3.0,4.0,5.0,1.2,1.1,0,0,0,0.0,1037.7,2,    9,98,7,1,0,0,0,0
370,2022-01-14,3,200,3.0,3.0,5.0,1.0,0.8,0,0,0,0.0,1037.1,1,    9,98,7,1,0,0,0,0
370,2022-01-14,4,230,3.0,2.0,4.0,0.8,0.6,0,0,0,0.0,1037.1,1,    9,98,7,1,0,0,0,0
370,2022-01-14,5,220,2.0,2.0,4.0,0.6,0.5,0,0,0,0.0,1036.8,1,    9,98,7,1,0,0,0,0
370,2022-01-14,6,200,3.0,2.0,5.0,0.6,0.4,0,0,0,0.0,1036.5,1,    9,98,7,1,0,0,0,0
370,2022-01-14,7,200,3.0,2.0,5.0,0.6,0.5,0,0,0,0.0,1036.5,1,    9,98,7,1,0,0,0,0
370,2022-01-14,8,210,3.0,3.0,4.0,0.7,0.6,0,1,0,0.0,1036.7,1,    9,98,7,1,0,0,0,0
370,2022-01-14,9,240,3.0,2.0,4.0,1.1,1.0,0,11,0,0.0,1036.9,1,    9,99,7,1,0,0,0,0
370,2022-01-14,10,220,2.0,2.0,3.0,1.6,1.4,0,25,0,0.0,1036.7,2,    9,98,7,1,0,0,0,0
370,2022-01-14,11,220,1.0,1.0,2.0,2.3,2.2,0,25,0,0.0,1036.8,5,    9,99,7,1,0,0,0,0
370,2022-01-14,12,990,1.0,1.0,2.0,3.0,2.7,0,24,0,0.0,1036.5,23,    8,98,7,1,0,0,0,0
370,2022-01-14,13,180,1.0,1.0,2.0,3.4,3.2,0,24,0,0.0,1036.0,35,    8,98,7,0,0,0,0,0
370,2022-01-14,14,0,1.0,0.0,1.0,3.9,3.5,0,14,0,0.0,1035.8,50,    8,97,7,0,0,0,0,0
370,2022-01-14,15,220,1.0,1.0,2.0,4.2,3.9,0,8,0,0.0,1035.4,46,    8,98,7,0,0,0,0,0
370,2022-01-14,16,0,1.0,0.0,2.0,4.2,3.9,0,2,0,0.0,1035.5,50,    8,98,7,0,0,0,0,0
370,2022-01-14,17,70,1.0,1.0,2.0,4.3,3.4,0,0,0,0.0,1035.3,58,    8,93,7,0,0,0,0,0
370,2022-01-14,18,70,1.0,2.0,3.0,4.3,3.2,0,0,0,0.0,1035.1,57,    8,92,7,0,0,0,0,0
370,2022-01-14,19,70,2.0,2.0,3.0,4.1,3.5,0,0,0,0.0,1034.8,38,    8,95,7,0,0,0,0,0
370,2022-01-14,20,90,2.0,2.0,3.0,3.8,3.2,0,0,0,0.0,1034.4,25,    8,95,7,0,0,0,0,0
370,2022-01-14,21,130,2.0,2.0,3.0,3.6,3.2,0,0,0,0.0,1034.2,16,    8,96,7,0,0,0,0,0
370,2022-01-14,22,100,2.0,1.0,3.0,3.5,3.2,0,0,0,0.0,1033.9,13,    8,98,7,0,0,0,0,0
370,2022-01-14,23,130,2.0,3.0,4.0,3.1,2.9,0,0,0,0.0,1033.5,10,    8,98,7,0,0,0,0,0
370,2022-01-14,24,90,2.0,2.0,4.0,3.0,2.9,0,0,0,0.0,1033.1,3,    9,99,7,1,0,0,0,0
370,2022-01-15,1,120,2.0,2.0,3.0,2.8,2.7,0,0,0,0.0,1032.6,2,    9,99,7,1,0,0,0,0
370,2022-01-15,2,120,2.0,2.0,4.0,2.5,2.3,0,0,0,0.0,1032.2,2,    9,99,7,1,0,0,0,0
370,2022-01-15,3,100,3.0,3.0,5.0,2.2,2.1,0,0,0,0.0,1031.4,4,    9,99,7,1,0,0,0,0
370,2022-01-15,4,90,3.0,3.0,6.0,2.3,2.1,0,0,0,0.0,1030.9,5,    9,98,7,1,0,0,0,0
370,2022-01-15,5,110,3.0,3.0,6.0,2.0,1.9,0,0,0,0.0,1030.4,5,    9,99,7,1,0,0,0,0
370,2022-01-15,6,100,3.0,3.0,5.0,1.9,1.7,0,0,0,0.0,1029.8,7,    9,98,7,1,0,0,0,0
370,2022-01-15,7,120,3.0,2.0,7.0,1.7,1.6,0,0,0,0.0,1029.6,4,    9,98,7,1,0,0,0,0
370,2022-01-15,8,120,3.0,2.0,5.0,1.5,1.4,0,0,0,0.0,1029.7,2,    9,98,7,1,0,0,0,0
370,2022-01-15,9,120,3.0,3.0,5.0,1.3,1.1,0,5,0,0.0,1029.4,3,    9,98,7,1,0,0,0,0
370,2022-01-15,10,120,3.0,2.0,5.0,1.5,1.4,0,13,0,0.0,1029.1,4,    9,99,7,1,0,0,0,0
370,2022-01-15,11,100,3.0,3.0,5.0,1.5,1.4,0,20,0,0.0,1028.9,6,    9,99,7,1,0,0,0,0
370,2022-01-15,12,160,3.0,3.0,5.0,1.8,1.7,0,28,0,0.0,1028.2,6,    8,99,7,1,0,0,0,0
370,2022-01-15,13,110,2.0,3.0,4.0,1.8,1.7,0,28,0,0.0,1027.5,38,    8,98,7,1,0,0,0,0
370,2022-01-15,14,150,3.0,3.0,5.0,1.9,1.6,0,26,0,0.0,1026.9,30,    8,97,7,0,0,0,0,0
370,2022-01-15,15,170,2.0,2.0,4.0,1.9,1.4,2,14,0,0.0,1026.6,26,    8,96,7,0,0,0,0,0
370,2022-01-15,16,130,2.0,2.0,4.0,1.6,1.4,0,4,0,0.0,1026.1,11,    8,98,7,0,0,0,0,0
370,2022-01-15,17,130,2.0,2.0,3.0,1.1,1.0,0,0,0,0.0,1025.8,4,    9,98,7,1,0,0,0,0
370,2022-01-15,18,140,3.0,3.0,4.0,0.9,0.7,0,0,0,0.0,1025.1,2,    9,98,7,1,0,0,0,0
370,2022-01-15,19,140,2.0,2.0,4.0,0.8,0.7,0,0,0,0.0,1025.2,2,    9,98,7,1,0,0,0,0
370,2022-01-15,20,130,2.0,2.0,3.0,0.8,0.7,0,0,0,0.0,1024.8,1,    9,98,7,1,0,0,0,0
370,2022-01-15,21,160,3.0,3.0,5.0,0.7,0.5,0,0,0,0.0,1024.4,2,    9,98,7,1,0,0,0,0
370,2022-01-15,22,160,2.0,1.0,4.0,0.6,0.5,0,0,0,0.0,1024.5,2,    9,98,7,1,0,0,0,0
370,2022-01-15,23,210,2.0,2.0,3.0,0.1,-0.1,0,0,0,0.0,1024.3,2,    9,98,7,1,0,0,0,1
370,2022-01-15,24,200,2.0,2.0,3.0,-0.2,-0.4,0,0,0,0.0,1023.9,2,    9,98,7,1,0,0,0,1
370,2022-01-16,1,180,2.0,2.0,3.0,-0.1,-0.2,0,0,0,0.0,1023.7,10,    8,98,7,1,0,0,0,1
370,2022-01-16,2,200,3.0,3.0,4.0,-0.1,-0.3,0,0,0,0.0,1023.6,2,    9,99,7,1,0,0,0,1
370,2022-01-16,3,200,3.0,2.0,5.0,0.3,0.2,0,0,0,0.0,1023.5,2,    9,98,7,1,0,0,0,1
370,2022-01-16,4,200,2.0,2.0,4.0,1.0,0.7,0,0,0,0.0,1023.1,22,    8,98,7,1,0,0,0,0
370,2022-01-16,5,200,3.0,3.0,4.0,1.4,1.2,0,0,0,0.0,1022.9,22,    8,98,7,0,0,0,0,0
370,2022-01-16,6,210,3.0,4.0,5.0,1.9,1.5,0,0,0,0.0,1023.2,23,    8,97,7,0,0,0,0,0
370,2022-01-16,7,220,4.0,4.0,7.0,2.7,2.2,0,0,0,0.0,1023.5,32,    8,96,7,0,0,0,0,0
370,2022-01-16,8,230,4.0,5.0,7.0,3.3,2.4,0,0,0,0.0,1024.4,50,    8,93,7,0,0,0,0,0
370,2022-01-16,9,220,5.0,5.0,7.0,3.6,2.8,0,5,0,0.0,1024.5,43,    8,94,7,0,0,0,0,0
370,2022-01-16,10,230,6.0,6.0,9.0,4.0,3.4,0,19,0,0.0,1025.1,24,    8,96,7,0,0,0,0,0
370,2022-01-16,11,230,6.0,5.0,9.0,4.6,3.9,0,26,0,0.0,1025.5,32,    8,95,7,0,0,0,0,0
370,2022-01-16,12,230,5.0,5.0,9.0,4.5,3.7,0,23,0,0.0,1025.6,37,    8,94,7,0,0,0,0,0
370,2022-01-16,13,230,5.0,5.0,9.0,4.6,3.5,0,16,0,0.0,1025.5,50,    8,92,7,0,0,0,0,0
370,2022-01-16,14,220,6.0,5.0,9.0,4.6,3.6,0,26,0,0.0,1025.5,56,    8,92,7,0,0,0,0,0
370,2022-01-16,15,230,5.0,5.0,9.0,4.4,3.7,0,9,0,0.0,1026.2,38,    8,95,7,0,0,0,0,0
370,2022-01-16,16,220,6.0,5.0,8.0,4.4,3.9,0,2,0,0.0,1026.6,33,    8,96,7,0,0,0,0,0
370,2022-01-16,17,220,6.0,6.0,9.0,4.5,4.0,0,0,0,0.0,1027.3,27,    8,96,7,0,0,0,0,0
370,2022-01-16,18,230,5.0,5.0,9.0,4.8,4.4,0,0,0,0.0,1028.2,30,    8,96,7,0,0,0,0,0
370,2022-01-16,19,230,5.0,4.0,6.0,4.9,4.5,0,0,0,0.0,1028.8,26,    8,97,7,0,0,0,0,0
370,2022-01-16,20,230,5.0,4.0,7.0,5.2,4.7,0,0,0,0.0,1029.2,26,    8,96,7,0,0,0,0,0
370,2022-01-16,21,240,4.0,4.0,6.0,5.3,4.9,0,0,0,-0.1,1030.0,25,    8,96,7,0,1,0,0,0
370,2022-01-16,22,230,4.0,4.0,6.0,5.3,4.9,0,0,6,0.1,1030.2,18,    8,97,7,0,1,0,0,0
370,2022-01-16,23,240,4.0,4.0,6.0,5.6,5.2,0,0,0,-0.1,1030.8,25,    8,97,7,0,1,0,0,0
370,2022-01-16,24,240,4.0,4.0,6.0,5.7,5.3,0,0,2,0.1,1031.2,26,    8,97,7,0,1,0,0,0
370,2022-01-17,1,240,3.0,3.0,5.0,5.7,5.2,0,0,0,0.0,1031.6,33,    8,97,7,0,0,0,0,0
370,2022-01-17,2,240,4.0,3.0,6.0,5.2,4.6,0,0,0,0.0,1032.0,46,    5,95,7,0,0,0,0,0
370,2022-01-17,3,230,3.0,3.0,5.0,3.5,3.3,0,0,0,0.0,1031.9,32,    1,98,7,0,0,0,0,0
370,2022-01-17,4,250,3.0,3.0,4.0,3.6,3.2,0,0,0,0.0,1031.9,42,    5,96,7,0,0,0,0,0
370,2022-01-17,5,230,3.0,3.0,5.0,3.9,3.3,0,0,0,0.0,1032.0,56,    7,96,7,0,0,0,0,0
370,2022-01-17,6,240,3.0,3.0,4.0,3.6,3.3,0,0,0,0.0,1032.4,50,    6,97,7,0,0,0,0,0
370,2022-01-17,7,240,3.0,3.0,5.0,3.8,3.6,0,0,0,0.0,1033.1,40,    5,98,7,0,0,0,0,0
370,2022-01-17,8,240,4.0,4.0,7.0,4.4,4.0,0,1,0,0.0,1033.3,41,    3,97,7,0,0,0,0,0
370,2022-01-17,9,250,4.0,4.0,6.0,5.4,4.5,7,21,0,0.0,1033.5,57,    7,93,7,0,0,0,0,0
370,2022-01-17,10,260,4.0,4.0,7.0,6.1,4.7,0,20,0,0.0,1034.3,60,    8,91,5,0,0,0,0,0
370,2022-01-17,11,260,5.0,5.0,8.0,6.4,4.8,0,25,0,0.0,1034.8,62,    8,89,5,0,0,0,0,0
370,2022-01-17,12,260,4.0,4.0,7.0,6.9,5.1,0,28,0,0.0,1034.9,63,    8,88,5,0,0,0,0,0
370,2022-01-17,13,280,4.0,5.0,8.0,7.7,5.5,0,32,0,0.0,1034.6,63,    8,86,5,0,0,0,0,0
370,2022-01-17,14,270,4.0,4.0,8.0,8.3,5.9,0,34,0,0.0,1034.9,64,    8,84,5,0,0,0,0,0
370,2022-01-17,15,300,3.0,3.0,6.0,8.3,5.6,5,22,0,0.0,1035.4,64,    8,83,5,0,0,0,0,0
370,2022-01-17,16,280,3.0,3.0,5.0,7.6,5.3,0,7,0,0.0,1035.9,62,    7,85,5,0,0,0,0,0
370,2022-01-17,17,280,2.0,2.0,4.0,6.5,5.0,0,0,0,0.0,1036.4,61,    2,89,5,0,0,0,0,0
370,2022-01-17,18,270,2.0,2.0,4.0,5.8,4.8,0,0,0,0.0,1036.9,60,    8,93,5,0,0,0,0,0
370,2022-01-17,19,250,2.0,1.0,3.0,6.0,5.1,0,0,0,0.0,1037.2,59,    8,93,7,0,0,0,0,0
370,2022-01-17,20,270,2.0,3.0,4.0,5.1,4.6,0,0,0,0.0,1037.8,58,    8,96,7,0,0,0,0,0
370,2022-01-17,21,260,2.0,1.0,4.0,4.8,4.4,0,0,0,0.0,1038.2,56,    8,97,7,0,0,0,0,0
370,2022-01-17,22,230,1.0,2.0,2.0,3.4,3.2,0,0,0,0.0,1038.2,45,    8,98,7,0,0,0,0,0
370,2022-01-17,23,240,1.0,2.0,2.0,2.7,2.5,0,0,0,0.0,1038.3,6,    5,98,7,1,0,0,0,0
370,2022-01-17,24,270,2.0,1.0,3.0,2.0,1.8,0,0,0,0.0,1038.2,2,    2,98,7,1,0,0,0,0
370,2022-01-18,1,230,1.0,1.0,2.0,2.5,2.4,0,0,0,0.0,1038.6,3,    8,98,7,1,0,0,0,0
